user_id,device,country,campaign_name,channel,signup_date,first_purchase_date,total_purchases,lifetime_value,customer_segment
3232,mobile,USA,Email Newsletter,Email,2025-08-27,2025-08-31,1,491.05,One-time Buyer
3233,desktop,UK,Google Search - Generic,Google Ads,2025-07-18,,0,0.0,Non-Purchaser
3234,mobile,USA,Google Search - Brand,Google Ads,2025-07-04,2025-07-17,1,97.39,One-time Buyer
3235,desktop,India,Google Search - Brand,Google Ads,2025-07-31,,0,0.0,Non-Purchaser
3236,desktop,USA,YouTube Ads,YouTube,2025-07-17,2025-07-26,2,116.74,Repeat Customer
3237,mobile,UK,Email Newsletter,Email,2025-07-16,2025-07-16,1,95.3,One-time Buyer
3238,desktop,Canada,Organic Search,Organic,2025-12-31,2025-12-31,1,235.97,One-time Buyer
3239,tablet,USA,Google Search - Generic,Google Ads,2025-08-28,2025-10-19,1,151.7,One-time Buyer
3240,tablet,Canada,Organic Search,Organic,2025-08-19,,0,0.0,Non-Purchaser
3241,mobile,Canada,Organic Search,Organic,2025-08-02,,0,0.0,Non-Purchaser
3242,mobile,USA,Google Search - Generic,Google Ads,2025-08-04,,0,0.0,Non-Purchaser
3243,mobile,UK,Google Search - Brand,Google Ads,2025-08-17,,0,0.0,Non-Purchaser
3244,desktop,Australia,Organic Search,Organic,2025-09-11,2025-09-25,1,187.35,One-time Buyer
3245,desktop,Canada,Organic Search,Organic,2025-09-12,2025-10-16,1,65.53,One-time Buyer
3246,desktop,India,Organic Search,Organic,2025-07-12,,0,0.0,Non-Purchaser
3247,mobile,USA,Organic Search,Organic,2025-08-12,2025-10-01,1,115.34,One-time Buyer
3248,mobile,UK,Email Newsletter,Email,2025-08-02,,0,0.0,Non-Purchaser
3249,mobile,India,Organic Search,Organic,2025-11-02,2025-12-05,1,80.25,One-time Buyer
3250,mobile,USA,Organic Search,Organic,2025-08-30,,0,0.0,Non-Purchaser
3251,desktop,Australia,Organic Search,Organic,2025-08-16,,0,0.0,Non-Purchaser
3252,mobile,USA,Organic Search,Organic,2025-07-08,,0,0.0,Non-Purchaser
3253,mobile,India,YouTube Ads,YouTube,2025-08-26,,0,0.0,Non-Purchaser
3254,mobile,USA,Google Search - Generic,Google Ads,2025-07-08,,0,0.0,Non-Purchaser
3255,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-07-26,,0,0.0,Non-Purchaser
3256,mobile,India,Facebook Ads - Retargeting,Facebook,2025-07-10,2025-07-16,1,34.17,One-time Buyer
3257,mobile,USA,Google Search - Brand,Google Ads,2025-09-10,,0,0.0,Non-Purchaser
3258,mobile,USA,Organic Search,Organic,2025-07-15,,0,0.0,Non-Purchaser
3259,mobile,USA,Email Newsletter,Email,2025-07-31,2025-09-18,1,96.55,One-time Buyer
3260,mobile,Canada,Google Search - Generic,Google Ads,2025-11-15,2025-12-03,1,84.71,One-time Buyer
3261,desktop,Australia,Organic Search,Organic,2025-07-14,,0,0.0,Non-Purchaser
3262,mobile,USA,Google Search - Generic,Google Ads,2025-08-13,,0,0.0,Non-Purchaser
3263,desktop,UK,Instagram Influencer,Instagram,2025-08-03,,0,0.0,Non-Purchaser
3264,desktop,USA,Organic Search,Organic,2025-07-02,2025-08-24,1,34.39,One-time Buyer
3265,mobile,Canada,Direct Traffic,Direct,2025-10-05,,0,0.0,Non-Purchaser
3266,tablet,USA,Organic Search,Organic,2025-07-05,,0,0.0,Non-Purchaser
3267,mobile,USA,Instagram Influencer,Instagram,2025-08-09,,0,0.0,Non-Purchaser
3268,desktop,USA,Organic Search,Organic,2025-08-20,,0,0.0,Non-Purchaser
3269,tablet,UK,Organic Search,Organic,2025-08-30,,0,0.0,Non-Purchaser
3270,desktop,India,Organic Search,Organic,2025-09-10,2025-09-17,1,73.57,One-time Buyer
3271,mobile,UK,Google Search - Generic,Google Ads,2025-07-18,,0,0.0,Non-Purchaser
3272,mobile,USA,Google Search - Brand,Google Ads,2025-07-01,,0,0.0,Non-Purchaser
3273,mobile,UK,Google Search - Brand,Google Ads,2025-09-17,2025-09-18,1,94.84,One-time Buyer
3274,desktop,Canada,Google Search - Generic,Google Ads,2025-08-16,,0,0.0,Non-Purchaser
3275,desktop,USA,Organic Search,Organic,2025-10-19,,0,0.0,Non-Purchaser
3276,mobile,USA,Organic Search,Organic,2025-10-14,2025-10-18,1,260.14,One-time Buyer
3277,mobile,USA,Google Search - Generic,Google Ads,2025-10-22,,0,0.0,Non-Purchaser
3278,desktop,Canada,Organic Search,Organic,2025-08-10,,0,0.0,Non-Purchaser
3279,mobile,UK,Google Search - Generic,Google Ads,2025-07-25,,0,0.0,Non-Purchaser
3280,desktop,UK,Google Search - Brand,Google Ads,2025-10-04,2025-11-03,1,279.32,One-time Buyer
3281,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-08-06,2025-08-08,2,200.63,Repeat Customer
3282,mobile,USA,Organic Search,Organic,2025-07-13,,0,0.0,Non-Purchaser
3283,desktop,Australia,Google Search - Generic,Google Ads,2025-10-26,,0,0.0,Non-Purchaser
3284,mobile,USA,Organic Search,Organic,2025-11-08,,0,0.0,Non-Purchaser
3285,mobile,India,Google Search - Generic,Google Ads,2025-08-08,2025-08-21,1,29.92,One-time Buyer
3286,tablet,UK,Google Search - Generic,Google Ads,2025-07-05,,0,0.0,Non-Purchaser
3287,desktop,USA,Google Search - Generic,Google Ads,2025-07-30,,0,0.0,Non-Purchaser
3288,mobile,UK,Organic Search,Organic,2025-10-08,2025-11-24,1,75.06,One-time Buyer
3289,mobile,Australia,Instagram Influencer,Instagram,2025-11-19,2025-11-30,1,16.31,One-time Buyer
3290,mobile,USA,Organic Search,Organic,2025-07-14,,0,0.0,Non-Purchaser
3291,mobile,India,Email Newsletter,Email,2025-07-05,2025-07-06,1,92.3,One-time Buyer
3292,mobile,USA,Direct Traffic,Direct,2025-11-06,2025-11-14,1,205.78,One-time Buyer
3293,mobile,UK,Google Search - Brand,Google Ads,2025-07-31,,0,0.0,Non-Purchaser
3294,mobile,India,Organic Search,Organic,2025-08-17,,0,0.0,Non-Purchaser
3295,mobile,Australia,Instagram Influencer,Instagram,2025-12-31,,0,0.0,Non-Purchaser
3296,mobile,UK,Organic Search,Organic,2025-07-05,2025-07-09,3,481.37,Repeat Customer
3297,tablet,UK,Facebook Ads - Retargeting,Facebook,2025-09-02,2025-09-03,3,273.93,Repeat Customer
3298,desktop,USA,Google Search - Generic,Google Ads,2025-07-05,2025-07-13,2,99.53,Repeat Customer
3299,mobile,USA,Google Search - Brand,Google Ads,2025-07-29,2025-08-12,1,232.14,One-time Buyer
3300,mobile,USA,Organic Search,Organic,2025-10-08,,0,0.0,Non-Purchaser
3301,mobile,USA,Google Search - Brand,Google Ads,2025-08-04,2025-08-16,1,112.81,One-time Buyer
3302,mobile,USA,Google Search - Generic,Google Ads,2025-12-31,,0,0.0,Non-Purchaser
3303,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-08-19,,0,0.0,Non-Purchaser
3304,desktop,Australia,Email Newsletter,Email,2025-07-24,,0,0.0,Non-Purchaser
3305,desktop,Canada,Direct Traffic,Direct,2025-07-16,2025-07-17,1,142.3,One-time Buyer
3306,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-07-27,,0,0.0,Non-Purchaser
3307,mobile,Australia,Google Search - Generic,Google Ads,2025-07-29,,0,0.0,Non-Purchaser
3308,desktop,USA,Organic Search,Organic,2025-07-05,2025-08-08,1,128.75,One-time Buyer
3309,desktop,UK,Organic Search,Organic,2025-07-29,,0,0.0,Non-Purchaser
3310,mobile,UK,Instagram Influencer,Instagram,2025-08-08,,0,0.0,Non-Purchaser
3311,mobile,USA,Email Newsletter,Email,2025-09-17,,0,0.0,Non-Purchaser
3312,mobile,Canada,Google Search - Generic,Google Ads,2025-09-04,,0,0.0,Non-Purchaser
3313,mobile,USA,Email Newsletter,Email,2025-09-14,2025-09-22,2,90.43,Repeat Customer
3314,desktop,USA,Google Search - Brand,Google Ads,2025-07-01,2025-07-02,1,126.71,One-time Buyer
3315,mobile,USA,Google Search - Generic,Google Ads,2025-07-15,,0,0.0,Non-Purchaser
3316,mobile,Australia,Organic Search,Organic,2025-09-05,,0,0.0,Non-Purchaser
3317,mobile,Canada,Google Search - Generic,Google Ads,2025-08-10,,0,0.0,Non-Purchaser
3318,mobile,Canada,Organic Search,Organic,2025-07-01,2025-07-18,1,227.62,One-time Buyer
3319,desktop,UK,Instagram Influencer,Instagram,2025-10-08,2025-10-17,1,169.83,One-time Buyer
3320,mobile,USA,Organic Search,Organic,2025-09-29,2025-11-11,1,28.94,One-time Buyer
3321,desktop,UK,Google Search - Brand,Google Ads,2025-08-18,,0,0.0,Non-Purchaser
3322,mobile,USA,Email Newsletter,Email,2025-07-05,2025-07-13,2,700.29,Repeat Customer
3323,mobile,USA,Email Newsletter,Email,2025-09-27,,0,0.0,Non-Purchaser
3324,mobile,Canada,Facebook Ads - Retargeting,Facebook,2025-08-23,2025-09-06,2,207.07999999999998,Repeat Customer
3325,desktop,USA,YouTube Ads,YouTube,2025-10-01,2025-10-02,1,70.13,One-time Buyer
3326,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-09-23,,0,0.0,Non-Purchaser
3327,mobile,India,Google Search - Brand,Google Ads,2025-10-08,,0,0.0,Non-Purchaser
3328,mobile,Canada,Google Search - Generic,Google Ads,2025-08-14,2025-09-22,1,191.59,One-time Buyer
3329,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-07-10,,0,0.0,Non-Purchaser
3330,tablet,USA,Google Search - Brand,Google Ads,2025-09-06,,0,0.0,Non-Purchaser
3331,mobile,USA,Google Search - Generic,Google Ads,2025-08-29,,0,0.0,Non-Purchaser
3332,mobile,Canada,Organic Search,Organic,2025-09-21,,0,0.0,Non-Purchaser
3333,mobile,Canada,Google Search - Generic,Google Ads,2025-07-12,,0,0.0,Non-Purchaser
3334,desktop,UK,Organic Search,Organic,2025-07-14,,0,0.0,Non-Purchaser
3335,mobile,Australia,Email Newsletter,Email,2025-11-12,2025-12-31,1,463.42,One-time Buyer
3336,desktop,Australia,Google Search - Generic,Google Ads,2025-09-23,,0,0.0,Non-Purchaser
3337,desktop,USA,Organic Search,Organic,2025-11-23,,0,0.0,Non-Purchaser
3338,mobile,India,Google Search - Generic,Google Ads,2025-09-25,2025-09-29,1,254.79,One-time Buyer
3339,mobile,UK,Google Search - Brand,Google Ads,2025-08-25,,0,0.0,Non-Purchaser
3340,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-09-03,,0,0.0,Non-Purchaser
3341,desktop,USA,Email Newsletter,Email,2025-11-12,,0,0.0,Non-Purchaser
3342,mobile,UK,Google Search - Generic,Google Ads,2025-08-22,2025-09-20,1,28.42,One-time Buyer
3343,mobile,India,Organic Search,Organic,2025-08-31,,0,0.0,Non-Purchaser
3344,desktop,Canada,Google Search - Generic,Google Ads,2025-07-11,,0,0.0,Non-Purchaser
3345,mobile,Canada,Google Search - Generic,Google Ads,2025-08-09,,0,0.0,Non-Purchaser
3346,mobile,USA,Organic Search,Organic,2025-09-15,,0,0.0,Non-Purchaser
3347,mobile,USA,Email Newsletter,Email,2025-07-20,2025-07-23,1,207.54,One-time Buyer
3348,mobile,USA,Google Search - Generic,Google Ads,2025-07-14,,0,0.0,Non-Purchaser
3349,mobile,USA,Organic Search,Organic,2025-07-23,,0,0.0,Non-Purchaser
3350,mobile,UK,YouTube Ads,YouTube,2025-07-17,,0,0.0,Non-Purchaser
3351,desktop,USA,Google Search - Generic,Google Ads,2025-07-15,,0,0.0,Non-Purchaser
3352,mobile,UK,Direct Traffic,Direct,2025-08-03,,0,0.0,Non-Purchaser
3353,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-11-23,,0,0.0,Non-Purchaser
3354,desktop,USA,Google Search - Generic,Google Ads,2025-08-13,,0,0.0,Non-Purchaser
3355,mobile,USA,Direct Traffic,Direct,2025-07-13,,0,0.0,Non-Purchaser
3356,desktop,India,Direct Traffic,Direct,2025-07-05,,0,0.0,Non-Purchaser
3357,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-09-11,,0,0.0,Non-Purchaser
3358,tablet,USA,Google Search - Generic,Google Ads,2025-07-30,2025-08-20,1,21.18,One-time Buyer
3359,desktop,India,Organic Search,Organic,2025-10-14,,0,0.0,Non-Purchaser
3360,mobile,Australia,Google Search - Brand,Google Ads,2025-09-04,2025-09-18,1,359.94,One-time Buyer
3361,mobile,Canada,Organic Search,Organic,2025-10-06,2025-10-21,1,142.69,One-time Buyer
3362,mobile,USA,Email Newsletter,Email,2025-07-20,,0,0.0,Non-Purchaser
3363,mobile,USA,Google Search - Generic,Google Ads,2025-09-10,2025-10-15,1,162.63,One-time Buyer
3364,mobile,Australia,Facebook Ads - Retargeting,Facebook,2025-07-19,,0,0.0,Non-Purchaser
3365,mobile,India,Organic Search,Organic,2025-12-18,,0,0.0,Non-Purchaser
3366,desktop,UK,Google Search - Brand,Google Ads,2025-08-31,,0,0.0,Non-Purchaser
3367,mobile,USA,Organic Search,Organic,2025-07-24,2025-08-13,1,127.32,One-time Buyer
3368,desktop,USA,Google Search - Generic,Google Ads,2025-07-20,,0,0.0,Non-Purchaser
3369,desktop,USA,Instagram Influencer,Instagram,2025-07-13,,0,0.0,Non-Purchaser
3370,mobile,UK,Google Search - Brand,Google Ads,2025-09-11,2025-09-28,1,77.61,One-time Buyer
3371,desktop,USA,YouTube Ads,YouTube,2025-07-16,2025-08-09,1,261.29,One-time Buyer
3372,mobile,Australia,Organic Search,Organic,2025-08-25,,0,0.0,Non-Purchaser
3373,mobile,USA,Organic Search,Organic,2025-07-19,,0,0.0,Non-Purchaser
3374,desktop,Canada,Google Search - Brand,Google Ads,2025-09-05,,0,0.0,Non-Purchaser
3375,mobile,USA,Organic Search,Organic,2025-10-11,2025-10-28,1,20.11,One-time Buyer
3376,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-09-30,2025-10-04,1,240.2,One-time Buyer
3377,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-09-26,2025-09-26,1,98.86,One-time Buyer
3378,tablet,Canada,Instagram Influencer,Instagram,2025-07-13,2025-08-03,2,86.12,Repeat Customer
3379,desktop,UK,Instagram Influencer,Instagram,2025-07-06,2025-07-12,2,256.01,Repeat Customer
3380,desktop,USA,Google Search - Generic,Google Ads,2025-09-12,2025-09-18,1,91.11,One-time Buyer
3381,mobile,India,Organic Search,Organic,2025-07-29,,0,0.0,Non-Purchaser
3382,mobile,UK,Email Newsletter,Email,2025-08-04,2025-09-12,1,163.22,One-time Buyer
3383,desktop,Australia,Google Search - Generic,Google Ads,2025-07-02,,0,0.0,Non-Purchaser
3384,mobile,India,Organic Search,Organic,2025-07-19,,0,0.0,Non-Purchaser
3385,mobile,Australia,Organic Search,Organic,2025-07-03,2025-07-03,1,24.45,One-time Buyer
3386,mobile,USA,Google Search - Generic,Google Ads,2025-11-06,,0,0.0,Non-Purchaser
3387,desktop,USA,Email Newsletter,Email,2025-07-18,,0,0.0,Non-Purchaser
3388,mobile,Australia,Google Search - Brand,Google Ads,2025-08-19,,0,0.0,Non-Purchaser
3389,desktop,UK,Organic Search,Organic,2025-07-03,2025-07-03,1,25.65,One-time Buyer
3390,mobile,USA,Google Search - Brand,Google Ads,2025-09-06,2025-09-10,1,93.6,One-time Buyer
3391,mobile,Canada,Organic Search,Organic,2025-07-24,2025-08-04,1,26.42,One-time Buyer
3392,mobile,USA,Google Search - Brand,Google Ads,2025-11-17,2025-11-22,1,34.54,One-time Buyer
3393,mobile,Canada,Google Search - Brand,Google Ads,2025-11-11,2025-11-16,1,357.1,One-time Buyer
3394,desktop,India,Google Search - Brand,Google Ads,2025-07-25,2025-08-03,1,37.94,One-time Buyer
3395,mobile,Canada,Google Search - Generic,Google Ads,2025-11-19,,0,0.0,Non-Purchaser
3396,mobile,USA,Google Search - Generic,Google Ads,2025-12-31,,0,0.0,Non-Purchaser
3397,mobile,USA,Google Search - Generic,Google Ads,2025-10-15,2025-10-20,1,349.74,One-time Buyer
3398,mobile,USA,Instagram Influencer,Instagram,2025-10-22,2025-10-23,1,190.13,One-time Buyer
3399,mobile,UK,Google Search - Generic,Google Ads,2025-07-18,,0,0.0,Non-Purchaser
3400,mobile,USA,Organic Search,Organic,2025-08-22,2025-08-22,2,221.86,Repeat Customer
3401,tablet,UK,Google Search - Generic,Google Ads,2025-07-05,,0,0.0,Non-Purchaser
3402,desktop,UK,Google Search - Brand,Google Ads,2025-07-07,,0,0.0,Non-Purchaser
3403,mobile,UK,Instagram Influencer,Instagram,2025-12-31,2025-12-31,1,428.05,One-time Buyer
3404,mobile,India,Google Search - Generic,Google Ads,2025-07-25,,0,0.0,Non-Purchaser
3405,mobile,UK,Direct Traffic,Direct,2025-09-23,,0,0.0,Non-Purchaser
3406,mobile,USA,Google Search - Generic,Google Ads,2025-10-09,,0,0.0,Non-Purchaser
3407,desktop,Canada,Google Search - Brand,Google Ads,2025-10-28,2025-11-10,1,21.3,One-time Buyer
3408,desktop,Canada,Organic Search,Organic,2025-12-31,,0,0.0,Non-Purchaser
3409,mobile,USA,Direct Traffic,Direct,2025-07-17,,0,0.0,Non-Purchaser
3410,desktop,UK,Organic Search,Organic,2025-07-03,,0,0.0,Non-Purchaser
3411,mobile,USA,Organic Search,Organic,2025-08-02,2025-08-08,1,86.3,One-time Buyer
3412,mobile,USA,Google Search - Brand,Google Ads,2025-07-09,2025-07-20,1,391.52,One-time Buyer
3413,mobile,India,Google Search - Brand,Google Ads,2025-07-02,2025-07-02,2,163.42,Repeat Customer
3414,mobile,India,Instagram Influencer,Instagram,2025-07-28,,0,0.0,Non-Purchaser
3415,desktop,UK,Organic Search,Organic,2025-10-02,2025-10-05,1,79.91,One-time Buyer
3416,mobile,Canada,Google Search - Brand,Google Ads,2025-08-20,,0,0.0,Non-Purchaser
3417,mobile,India,Google Search - Generic,Google Ads,2025-07-23,2025-07-23,2,314.83,Repeat Customer
3418,tablet,Australia,Google Search - Generic,Google Ads,2025-09-03,,0,0.0,Non-Purchaser
3419,desktop,UK,YouTube Ads,YouTube,2025-07-17,,0,0.0,Non-Purchaser
3420,desktop,UK,Google Search - Generic,Google Ads,2025-07-01,,0,0.0,Non-Purchaser
3421,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-09-27,,0,0.0,Non-Purchaser
3422,mobile,USA,Google Search - Brand,Google Ads,2025-08-29,2025-09-24,1,238.97,One-time Buyer
3423,desktop,USA,Google Search - Generic,Google Ads,2025-09-26,2025-09-30,1,103.35,One-time Buyer
3424,desktop,Canada,Google Search - Brand,Google Ads,2025-07-03,,0,0.0,Non-Purchaser
3425,desktop,India,Google Search - Generic,Google Ads,2025-10-19,,0,0.0,Non-Purchaser
3426,desktop,India,Organic Search,Organic,2025-08-28,2025-08-30,1,68.16,One-time Buyer
3427,mobile,USA,Google Search - Generic,Google Ads,2025-08-20,2025-10-05,1,23.64,One-time Buyer
3428,desktop,UK,Organic Search,Organic,2025-08-29,2025-08-30,1,163.24,One-time Buyer
3429,mobile,USA,Google Search - Brand,Google Ads,2025-10-30,2025-11-01,3,484.87,Repeat Customer
3430,mobile,USA,Organic Search,Organic,2025-08-23,,0,0.0,Non-Purchaser
3431,mobile,India,Google Search - Brand,Google Ads,2025-08-23,,0,0.0,Non-Purchaser
3432,desktop,UK,Organic Search,Organic,2025-12-31,2025-12-31,1,46.22,One-time Buyer
3433,mobile,Canada,Organic Search,Organic,2025-09-25,2025-11-08,1,118.24,One-time Buyer
3434,mobile,USA,Google Search - Generic,Google Ads,2025-08-05,,0,0.0,Non-Purchaser
3435,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-09-13,2025-09-14,2,174.67000000000002,Repeat Customer
3436,tablet,Canada,Facebook Ads - Retargeting,Facebook,2025-07-31,,0,0.0,Non-Purchaser
3437,mobile,USA,Email Newsletter,Email,2025-07-16,,0,0.0,Non-Purchaser
3438,desktop,USA,Organic Search,Organic,2025-08-25,,0,0.0,Non-Purchaser
3439,desktop,USA,Google Search - Brand,Google Ads,2025-12-08,,0,0.0,Non-Purchaser
3440,mobile,Canada,Organic Search,Organic,2025-12-09,,0,0.0,Non-Purchaser
3441,mobile,Australia,Google Search - Generic,Google Ads,2025-07-26,,0,0.0,Non-Purchaser
3442,desktop,India,Facebook Ads - Retargeting,Facebook,2025-08-15,,0,0.0,Non-Purchaser
3443,desktop,Australia,YouTube Ads,YouTube,2025-07-15,2025-09-22,1,115.28,One-time Buyer
3444,desktop,India,Google Search - Generic,Google Ads,2025-12-31,,0,0.0,Non-Purchaser
3445,mobile,India,Facebook Ads - Retargeting,Facebook,2025-12-31,2025-12-31,1,73.13,One-time Buyer
3446,desktop,UK,Organic Search,Organic,2025-09-02,2025-09-14,1,68.2,One-time Buyer
3447,mobile,UK,Organic Search,Organic,2025-10-08,,0,0.0,Non-Purchaser
3448,mobile,USA,Email Newsletter,Email,2025-09-15,2025-09-19,1,132.0,One-time Buyer
3449,desktop,India,Organic Search,Organic,2025-08-24,2025-08-31,1,111.14,One-time Buyer
3450,mobile,USA,Google Search - Brand,Google Ads,2025-07-04,2025-07-27,1,35.99,One-time Buyer
3451,desktop,USA,Organic Search,Organic,2025-08-06,,0,0.0,Non-Purchaser
3452,mobile,Australia,Google Search - Brand,Google Ads,2025-09-07,2025-09-12,1,115.08,One-time Buyer
3453,desktop,USA,Direct Traffic,Direct,2025-09-08,,0,0.0,Non-Purchaser
3454,mobile,Australia,Google Search - Generic,Google Ads,2025-07-29,2025-08-01,2,234.07,Repeat Customer
3455,mobile,Canada,Facebook Ads - Retargeting,Facebook,2025-12-21,,0,0.0,Non-Purchaser
3456,desktop,USA,Email Newsletter,Email,2025-07-12,,0,0.0,Non-Purchaser
3457,mobile,Canada,Organic Search,Organic,2025-08-12,,0,0.0,Non-Purchaser
3458,mobile,India,Organic Search,Organic,2025-09-10,2025-09-12,2,344.53999999999996,Repeat Customer
3459,tablet,USA,Google Search - Generic,Google Ads,2025-09-11,2025-09-18,1,27.97,One-time Buyer
3460,mobile,Canada,Facebook Ads - Retargeting,Facebook,2025-09-02,,0,0.0,Non-Purchaser
3461,tablet,India,Facebook Ads - Retargeting,Facebook,2025-07-20,2025-08-22,2,511.93999999999994,Repeat Customer
3462,mobile,USA,Google Search - Brand,Google Ads,2025-07-11,,0,0.0,Non-Purchaser
3463,mobile,USA,Organic Search,Organic,2025-08-31,2025-09-06,1,415.79,One-time Buyer
3464,desktop,USA,Organic Search,Organic,2025-08-25,,0,0.0,Non-Purchaser
3465,desktop,USA,YouTube Ads,YouTube,2025-07-13,,0,0.0,Non-Purchaser
3466,mobile,USA,Google Search - Brand,Google Ads,2025-09-13,,0,0.0,Non-Purchaser
3467,mobile,Canada,Direct Traffic,Direct,2025-08-07,2025-08-24,1,322.25,One-time Buyer
3468,desktop,USA,Google Search - Brand,Google Ads,2025-09-06,2025-09-19,1,101.29,One-time Buyer
3469,mobile,India,Facebook Ads - Retargeting,Facebook,2025-10-19,2025-10-21,1,328.38,One-time Buyer
3470,mobile,USA,Google Search - Brand,Google Ads,2025-07-12,,0,0.0,Non-Purchaser
3471,mobile,UK,Google Search - Generic,Google Ads,2025-07-02,2025-07-09,1,106.08,One-time Buyer
3472,mobile,UK,Google Search - Generic,Google Ads,2025-10-01,2025-10-22,1,266.72,One-time Buyer
3473,mobile,India,Organic Search,Organic,2025-08-27,,0,0.0,Non-Purchaser
3474,mobile,UK,Organic Search,Organic,2025-09-12,,0,0.0,Non-Purchaser
3475,mobile,USA,Organic Search,Organic,2025-10-20,,0,0.0,Non-Purchaser
3476,mobile,India,Email Newsletter,Email,2025-10-08,,0,0.0,Non-Purchaser
